./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-23:02:05  ... thread 7: (462242,6720977) ops and (23112.1,24003.5) ops/second in (20.000031,280.000048) seconds
2020/01/11-23:02:05  ... thread 4: (497026,6783825) ops and (24851.4,24227.9) ops/second in (19.999914,280.000012) seconds
2020/01/11-23:02:05  ... thread 0: (3064087,12279998) ops and (153204.4,153500.0) ops/second in (19.999999,80.000002) seconds
2020/01/11-23:02:25  ... thread 8: (510880,7262563) ops and (25544.0,24208.5) ops/second in (20.000002,300.000013) seconds
2020/01/11-23:02:25  ... thread 3: (514757,7302300) ops and (25737.9,24341.0) ops/second in (19.999986,300.000004) seconds
2020/01/11-23:02:25  ... thread 4: (527978,7311803) ops and (26398.9,24372.7) ops/second in (20.000009,300.000021) seconds
2020/01/11-23:02:25  ... thread 2: (530475,7357266) ops and (26523.7,24524.2) ops/second in (20.000025,300.000030) seconds
2020/01/11-23:02:25  ... thread 1: (535065,7351968) ops and (26752.7,24506.5) ops/second in (20.000402,300.000409) seconds
2020/01/11-23:02:25  ... thread 6: (517501,7254980) ops and (25875.0,24183.3) ops/second in (20.000010,300.000013) seconds
2020/01/11-23:02:25  ... thread 5: (492284,7197495) ops and (24614.2,23991.6) ops/second in (20.000020,300.000024) seconds
2020/01/11-23:02:25  ... thread 7: (508599,7229576) ops and (25430.0,24098.6) ops/second in (19.999972,300.000020) seconds
2020/01/11-23:02:25  ... thread 0: (3049908,15329906) ops and (152495.4,153299.1) ops/second in (20.000004,100.000006) seconds
2020/01/11-23:02:45  ... thread 8: (506636,7769199) ops and (25331.8,24278.7) ops/second in (19.999990,320.000003) seconds
2020/01/11-23:02:45  ... thread 3: (494230,7796530) ops and (24711.5,24364.2) ops/second in (20.000000,320.000004) seconds
2020/01/11-23:02:45  ... thread 4: (507407,7819210) ops and (25370.4,24435.0) ops/second in (19.999995,320.000016) seconds
2020/01/11-23:02:45  ... thread 2: (512546,7869812) ops and (25627.3,24593.2) ops/second in (20.000001,320.000031) seconds
2020/01/11-23:02:45  ... thread 7: (490014,7719590) ops and (24500.7,24123.7) ops/second in (19.999992,320.000012) seconds
2020/01/11-23:02:45  ... thread 6: (493736,7748716) ops and (24686.8,24214.7) ops/second in (19.999990,320.000003) seconds
2020/01/11-23:02:45  ... thread 1: (519936,7871904) ops and (25997.0,24599.7) ops/second in (19.999811,320.000220) seconds
2020/01/11-23:02:45  ... thread 5: (491223,7688718) ops and (24560.9,24027.2) ops/second in (20.000210,320.000234) seconds
2020/01/11-23:02:45  ... thread 0: (3063373,18393279) ops and (153168.7,153277.3) ops/second in (19.999995,120.000001) seconds
2020/01/11-23:03:05  ... thread 8: (488743,8257942) ops and (24437.2,24288.1) ops/second in (19.999999,340.000002) seconds
2020/01/11-23:03:05  ... thread 2: (506028,8375840) ops and (25301.4,24634.8) ops/second in (19.999979,340.000010) seconds
2020/01/11-23:03:05  ... thread 1: (512106,8384010) ops and (25605.5,24658.9) ops/second in (19.999809,340.000029) seconds
2020/01/11-23:03:05  ... thread 6: (484540,8233256) ops and (24227.0,24215.5) ops/second in (20.000012,340.000015) seconds
2020/01/11-23:03:05  ... thread 3: (491890,8288420) ops and (24594.4,24377.7) ops/second in (20.000047,340.000051) seconds
2020/01/11-23:03:05  ... thread 5: (472130,8160848) ops and (23606.8,24002.5) ops/second in (19.999769,340.000003) seconds
2020/01/11-23:03:05  ... thread 7: (482884,8202474) ops and (24144.2,24124.9) ops/second in (20.000011,340.000023) seconds
2020/01/11-23:03:05  ... thread 4: (493498,8312708) ops and (24674.3,24449.1) ops/second in (20.000473,340.000489) seconds
2020/01/11-23:03:05  ... thread 0: (3041691,21434970) ops and (152084.5,153106.9) ops/second in (20.000005,140.000006) seconds
2020/01/11-23:03:25  ... thread 7: (464534,8667008) ops and (23226.7,24075.0) ops/second in (19.999982,360.000005) seconds
2020/01/11-23:03:25  ... thread 2: (481466,8857306) ops and (24073.3,24603.6) ops/second in (20.000000,360.000010) seconds
2020/01/11-23:03:25  ... thread 3: (479091,8767511) ops and (23954.6,24354.2) ops/second in (19.999958,360.000009) seconds
2020/01/11-23:03:25  ... thread 4: (477068,8789776) ops and (23853.9,24416.0) ops/second in (19.999544,360.000033) seconds
2020/01/11-23:03:25  ... thread 1: (488802,8872812) ops and (24440.1,24646.7) ops/second in (20.000000,360.000029) seconds
2020/01/11-23:03:25  ... thread 5: (447514,8608362) ops and (22375.7,23912.1) ops/second in (20.000040,360.000043) seconds
2020/01/11-23:03:25  ... thread 6: (471194,8704450) ops and (23559.7,24179.0) ops/second in (20.000005,360.000020) seconds
2020/01/11-23:03:25  ... thread 8: (454903,8712845) ops and (22744.7,24202.3) ops/second in (20.000371,360.000373) seconds
2020/01/11-23:03:25  ... thread 0: (3073185,24508155) ops and (153659.3,153176.0) ops/second in (19.999998,160.000004) seconds
2020/01/11-23:03:45  ... thread 2: (468309,9325615) ops and (23415.5,24541.1) ops/second in (19.999995,380.000005) seconds
2020/01/11-23:03:45  ... thread 6: (448848,9153298) ops and (22442.4,24087.6) ops/second in (19.999986,380.000006) seconds
2020/01/11-23:03:45  ... thread 4: (469476,9259252) ops and (23473.8,24366.5) ops/second in (19.999998,380.000031) seconds
2020/01/11-23:03:45  ... thread 3: (469163,9236674) ops and (23458.1,24307.0) ops/second in (20.000025,380.000034) seconds
2020/01/11-23:03:45  ... thread 8: (453226,9166071) ops and (22661.7,24121.2) ops/second in (19.999659,380.000032) seconds
2020/01/11-23:03:45  ... thread 5: (440867,9049229) ops and (22043.4,23813.8) ops/second in (19.999985,380.000028) seconds
2020/01/11-23:03:45  ... thread 7: (447872,9114880) ops and (22393.6,23986.5) ops/second in (20.000023,380.000028) seconds
2020/01/11-23:03:45  ... thread 1: (483776,9356588) ops and (24188.8,24622.6) ops/second in (19.999987,380.000016) seconds
2020/01/11-23:03:45  ... thread 0: (3078752,27586907) ops and (153937.6,153260.6) ops/second in (20.000001,180.000005) seconds
2020/01/11-23:04:05  ... thread 7: (409335,9524215) ops and (20466.8,23810.5) ops/second in (19.999980,400.000008) seconds
2020/01/11-23:04:05  ... thread 2: (433388,9759003) ops and (21669.4,24397.5) ops/second in (20.000030,400.000035) seconds
2020/01/11-23:04:05  ... thread 5: (401173,9450402) ops and (20058.6,23626.0) ops/second in (20.000002,400.000030) seconds
2020/01/11-23:04:05  ... thread 4: (419256,9678508) ops and (20962.8,24196.3) ops/second in (19.999971,400.000002) seconds
2020/01/11-23:04:05  ... thread 1: (439033,9795621) ops and (21951.7,24489.1) ops/second in (19.999993,400.000009) seconds
2020/01/11-23:04:05  ... thread 3: (410092,9646766) ops and (20504.5,24116.9) ops/second in (20.000092,400.000126) seconds
2020/01/11-23:04:05  ... thread 8: (401536,9567607) ops and (20076.6,23919.0) ops/second in (20.000204,400.000236) seconds
2020/01/11-23:04:05  ... thread 6: (412744,9566042) ops and (20636.8,23915.1) ops/second in (20.000375,400.000381) seconds
2020/01/11-23:04:05  ... thread 0: (3062547,30649454) ops and (153127.4,153247.3) ops/second in (19.999999,200.000004) seconds
2020/01/11-23:04:25  ... thread 8: (400432,9968039) ops and (20021.8,23733.4) ops/second in (19.999768,420.000004) seconds
2020/01/11-23:04:25  ... thread 3: (401945,10048711) ops and (20097.4,23925.5) ops/second in (19.999878,420.000004) seconds
2020/01/11-23:04:25  ... thread 1: (403514,10199135) ops and (20175.7,24283.7) ops/second in (20.000004,420.000013) seconds
2020/01/11-23:04:25  ... thread 6: (394934,9960976) ops and (19747.1,23716.6) ops/second in (19.999622,420.000003) seconds
2020/01/11-23:04:25  ... thread 7: (406947,9931162) ops and (20347.3,23645.6) ops/second in (20.000044,420.000052) seconds
2020/01/11-23:04:25  ... thread 5: (393666,9844068) ops and (19683.3,23438.3) ops/second in (19.999990,420.000020) seconds
2020/01/11-23:04:25  ... thread 2: (414866,10173869) ops and (20743.3,24223.5) ops/second in (20.000004,420.000039) seconds
2020/01/11-23:04:25  ... thread 4: (394545,10073053) ops and (19727.0,23983.4) ops/second in (20.000221,420.000223) seconds
2020/01/11-23:04:25  ... thread 0: (3087518,33736972) ops and (154375.9,153349.9) ops/second in (19.999998,220.000002) seconds
2020/01/11-23:04:45  ... thread 1: (424286,10623421) ops and (21214.3,24144.1) ops/second in (19.999999,440.000012) seconds
2020/01/11-23:04:45  ... thread 7: (423744,10354906) ops and (21187.2,23533.9) ops/second in (19.999970,440.000022) seconds
2020/01/11-23:04:45  ... thread 6: (420609,10381585) ops and (21030.4,23594.5) ops/second in (20.000024,440.000027) seconds
2020/01/11-23:04:45  ... thread 2: (429109,10602978) ops and (21455.3,24097.7) ops/second in (20.000129,440.000168) seconds
2020/01/11-23:04:45  ... thread 5: (419009,10263077) ops and (20950.2,23325.2) ops/second in (20.000215,440.000235) seconds
2020/01/11-23:04:45  ... thread 8: (421826,10389865) ops and (21090.7,23613.3) ops/second in (20.000528,440.000532) seconds
2020/01/11-23:04:45  ... thread 3: (410273,10458984) ops and (20513.6,23770.4) ops/second in (20.000013,440.000017) seconds
2020/01/11-23:04:45  ... thread 4: (418580,10491633) ops and (20929.2,23844.6) ops/second in (19.999804,440.000027) seconds
2020/01/11-23:04:45  ... thread 0: (3089358,36826330) ops and (154467.9,153443.0) ops/second in (20.000003,240.000005) seconds
2020/01/11-23:05:05  ... thread 8: (411390,10801255) ops and (20570.0,23481.0) ops/second in (19.999472,460.000004) seconds
2020/01/11-23:05:05  ... thread 1: (400607,11024028) ops and (20030.3,23965.3) ops/second in (20.000011,460.000023) seconds
2020/01/11-23:05:05  ... thread 6: (410630,10792215) ops and (20531.5,23461.3) ops/second in (19.999979,460.000006) seconds
2020/01/11-23:05:05  ... thread 5: (407803,10670880) ops and (20390.4,23197.6) ops/second in (19.999784,460.000019) seconds
2020/01/11-23:05:05  ... thread 7: (403460,10758366) ops and (20173.0,23387.8) ops/second in (20.000018,460.000040) seconds
2020/01/11-23:05:05  ... thread 2: (398962,11001940) ops and (19948.2,23917.3) ops/second in (19.999861,460.000029) seconds
