./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=3 --high_pool=3 --stats_interval=1000000 --value_size=100 --benchmarks=readuniwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-19:29:54  ... thread 4: (138012,1889076) ops and (6900.5,7265.7) ops/second in (20.000181,260.000210) seconds
2020/01/11-19:29:54  ... thread 2: (138814,1888574) ops and (6940.7,7263.7) ops/second in (20.000000,260.000202) seconds
2020/01/11-19:29:54  ... thread 1: (139610,1893450) ops and (6980.4,7282.5) ops/second in (20.000352,260.000546) seconds
2020/01/11-19:29:54  ... thread 0: (3255163,9683314) ops and (162758.1,161388.6) ops/second in (20.000001,60.000003) seconds
2020/01/11-19:30:14  ... thread 5: (132274,2027105) ops and (6613.7,7239.7) ops/second in (19.999935,280.000013) seconds
2020/01/11-19:30:14  ... thread 6: (132229,2025997) ops and (6611.4,7235.7) ops/second in (20.000001,280.000068) seconds
2020/01/11-19:30:14  ... thread 1: (132380,2025830) ops and (6619.1,7235.1) ops/second in (19.999564,280.000110) seconds
2020/01/11-19:30:14  ... thread 8: (132697,2024734) ops and (6634.9,7231.2) ops/second in (19.999958,280.000067) seconds
2020/01/11-19:30:14  ... thread 7: (133163,2019525) ops and (6658.1,7212.6) ops/second in (20.000061,280.000148) seconds
2020/01/11-19:30:14  ... thread 2: (133422,2021996) ops and (6671.1,7221.4) ops/second in (20.000007,280.000209) seconds
2020/01/11-19:30:14  ... thread 3: (132384,2023291) ops and (6619.1,7226.0) ops/second in (20.000209,280.000281) seconds
2020/01/11-19:30:14  ... thread 4: (133034,2022110) ops and (6651.6,7221.8) ops/second in (20.000169,280.000379) seconds
2020/01/11-19:30:14  ... thread 0: (3217864,12901178) ops and (160893.2,161264.7) ops/second in (19.999998,80.000001) seconds
2020/01/11-19:30:34  ... thread 6: (137731,2163728) ops and (6886.6,7212.4) ops/second in (19.999948,300.000016) seconds
2020/01/11-19:30:34  ... thread 4: (137444,2159554) ops and (6872.3,7198.5) ops/second in (19.999644,300.000023) seconds
2020/01/11-19:30:34  ... thread 3: (137225,2160516) ops and (6861.3,7201.7) ops/second in (19.999737,300.000018) seconds
2020/01/11-19:30:34  ... thread 7: (137902,2157427) ops and (6895.1,7191.4) ops/second in (19.999915,300.000063) seconds
2020/01/11-19:30:34  ... thread 5: (137018,2164123) ops and (6850.9,7213.7) ops/second in (20.000060,300.000073) seconds
2020/01/11-19:30:34  ... thread 1: (137563,2163393) ops and (6878.1,7211.3) ops/second in (20.000007,300.000117) seconds
2020/01/11-19:30:34  ... thread 2: (138128,2160124) ops and (6906.4,7200.4) ops/second in (19.999890,300.000099) seconds
2020/01/11-19:30:34  ... thread 8: (138127,2162861) ops and (6906.3,7209.5) ops/second in (20.000201,300.000268) seconds
2020/01/11-19:30:34  ... thread 0: (3275373,16176551) ops and (163768.6,161765.5) ops/second in (20.000003,100.000004) seconds
2020/01/11-19:30:54  ... thread 6: (138172,2301900) ops and (6908.6,7193.4) ops/second in (19.999989,320.000005) seconds
2020/01/11-19:30:54  ... thread 5: (137755,2301878) ops and (6887.8,7193.4) ops/second in (19.999942,320.000015) seconds
2020/01/11-19:30:54  ... thread 7: (137960,2295387) ops and (6898.0,7173.1) ops/second in (19.999967,320.000030) seconds
2020/01/11-19:30:54  ... thread 3: (137918,2298434) ops and (6895.9,7182.6) ops/second in (20.000110,320.000128) seconds
2020/01/11-19:30:54  ... thread 2: (137531,2297655) ops and (6876.6,7180.2) ops/second in (19.999990,320.000089) seconds
2020/01/11-19:30:54  ... thread 1: (138287,2301680) ops and (6914.3,7192.7) ops/second in (20.000036,320.000153) seconds
2020/01/11-19:30:54  ... thread 8: (137721,2300582) ops and (6886.1,7189.3) ops/second in (19.999744,320.000012) seconds
2020/01/11-19:30:54  ... thread 4: (137180,2296734) ops and (6858.9,7177.3) ops/second in (20.000277,320.000300) seconds
2020/01/11-19:30:54  ... thread 0: (3262512,19439063) ops and (163125.6,161992.2) ops/second in (20.000001,120.000005) seconds
2020/01/11-19:31:14  ... thread 7: (158893,2454280) ops and (7944.7,7218.5) ops/second in (19.999978,340.000008) seconds
2020/01/11-19:31:14  ... thread 5: (158143,2460021) ops and (7907.1,7235.4) ops/second in (20.000001,340.000016) seconds
