./kv/release/tests/db/kv_bench --writes=200000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=3 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=10 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=600 --print_wa=true --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 121 pivots
Recover seq# 1010000000, log# 2, min log#0, file# 76068
2019/09/20-10:41:01  ... thread 3: (1000000,92000000) ops and (65121.3,65401.0) ops/second in (15.355963,1406.706091) seconds
2019/09/20-10:41:04  ... thread 2: (1000000,99000000) ops and (61404.4,70254.5) ops/second in (16.285490,1409.162093) seconds
2019/09/20-10:41:07  ... thread 1: (1000000,100000000) ops and (63624.8,70814.8) ops/second in (15.717153,1412.134725) seconds
2019/09/20-10:41:07  ... thread 0: (1000000,125000000) ops and (155160.1,88508.4) ops/second in (6.444956,1412.295123) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    101.84     0.00  13668.15
  1     73.27 12751.81  12499.71
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.3569

2019/09/20-10:41:13  ... thread 0: (1000000,126000000) ops and (154669.3,88809.9) ops/second in (6.465409,1418.760532) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    102.59     0.00  13799.27
  1     73.99 12883.21  12629.17
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.3059

2019/09/20-10:41:16  ... thread 3: (1000000,93000000) ops and (67749.0,65425.4) ops/second in (14.760361,1421.466452) seconds
2019/09/20-10:41:19  ... thread 2: (1000000,100000000) ops and (68256.8,70234.0) ops/second in (14.650552,1423.812645) seconds
2019/09/20-10:41:20  ... thread 0: (1000000,127000000) ops and (155612.0,89111.1) ops/second in (6.426238,1425.186770) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    103.21     0.00  13902.84
  1     74.22 12929.27  12674.56
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.2622

2019/09/20-10:41:23  ... thread 1: (1000000,101000000) ops and (60373.7,70693.7) ops/second in (16.563508,1428.698233) seconds
2019/09/20-10:41:26  ... thread 0: (1000000,128000000) ops and (154750.1,89407.4) ops/second in (6.462030,1431.648800) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    103.92     0.00  14027.29
  1     74.89 13050.92  12794.38
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.2152

2019/09/20-10:41:31  ... thread 3: (1000000,94000000) ops and (69382.7,65465.1) ops/second in (14.412810,1435.879262) seconds
2019/09/20-10:41:33  ... thread 0: (1000000,129000000) ops and (155058.6,89701.8) ops/second in (6.449174,1438.097974) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    104.61     0.00  14147.65
  1     75.27 13124.26  12866.04
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.1674

2019/09/20-10:41:33  ... thread 2: (1000000,101000000) ops and (67926.8,70210.3) ops/second in (14.721721,1438.534366) seconds
2019/09/20-10:41:39  ... thread 0: (1000000,130000000) ops and (155661.0,89995.2) ops/second in (6.424217,1444.522191) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    105.29     0.00  14265.98
  1     75.57 13183.24  12924.09
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.1203

2019/09/20-10:41:40  ... thread 1: (1000000,102000000) ops and (61950.1,70596.0) ops/second in (16.142028,1444.840261) seconds
2019/09/20-10:41:45  ... thread 3: (1000000,95000000) ops and (69570.4,65505.8) ops/second in (14.373924,1450.253186) seconds
2019/09/20-10:41:46  ... thread 0: (1000000,131000000) ops and (156274.2,90287.5) ops/second in (6.399010,1450.921201) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    105.77     0.00  14349.81
  1     75.90 13242.99  12982.97
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.0886

2019/09/20-10:41:48  ... thread 2: (1000000,102000000) ops and (69431.3,70202.6) ops/second in (14.402722,1452.937088) seconds
2019/09/20-10:41:52  ... thread 0: (1000000,132000000) ops and (155139.0,90574.3) ops/second in (6.445834,1457.367035) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    106.36     0.00  14453.23
  1     76.13 13289.92  13029.08
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.0483

2019/09/20-10:41:56  ... thread 1: (1000000,103000000) ops and (62023.2,70501.4) ops/second in (16.123008,1460.963269) seconds
2019/09/20-10:41:59  ... thread 0: (1000000,133000000) ops and (155296.6,90859.0) ops/second in (6.439289,1463.806324) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    106.99     0.00  14561.53
  1     76.87 13425.75  13162.20
  2    479.65 78305.37  74387.71
BucketCount: 506
WriteAmplification: 7.0124

2019/09/20-10:42:00  ... thread 3: (1000000,96000000) ops and (68226.7,65533.0) ops/second in (14.657019,1464.910205) seconds
2019/09/20-10:42:02  ... thread 2: (1000000,103000000) ops and (68509.1,70185.8) ops/second in (14.596610,1467.533698) seconds
2019/09/20-10:42:05  ... thread 0: (1000000,134000000) ops and (154726.8,91139.8) ops/second in (6.463005,1470.269329) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    107.92     0.00  14674.63
  1     77.73 13576.86  13310.78
  2    480.83 78497.95  74559.38
BucketCount: 513
WriteAmplification: 6.9879

2019/09/20-10:42:11  ... thread 0: (1000000,135000000) ops and (153641.2,91415.2) ops/second in (6.508669,1476.777998) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    108.83     0.00  14783.01
  1     77.96 13621.76  13354.91
  2    488.36 79752.63  75670.15
BucketCount: 513
WriteAmplification: 7.0221

2019/09/20-10:42:12  ... thread 1: (1000000,104000000) ops and (60140.8,70384.8) ops/second in (16.627644,1477.590913) seconds
2019/09/20-10:42:15  ... thread 3: (1000000,97000000) ops and (65650.9,65534.2) ops/second in (15.232079,1480.142284) seconds
2019/09/20-10:42:17  ... thread 2: (1000000,104000000) ops and (65587.6,70138.5) ops/second in (15.246775,1482.780473) seconds
2019/09/20-10:42:18  ... thread 0: (1000000,136000000) ops and (153323.2,91687.4) ops/second in (6.522171,1483.300169) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    109.44     0.00  14892.54
  1     78.66 13754.45  13485.59
  2    488.36 79752.63  75670.15
BucketCount: 513
WriteAmplification: 6.9866

2019/09/20-10:42:25  ... thread 0: (1000000,137000000) ops and (153748.6,91958.4) ops/second in (6.504125,1489.804294) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    110.27     0.00  15012.78
  1     79.60 13920.51  13649.30
  2    489.62 79962.10  75857.91
BucketCount: 513
WriteAmplification: 6.9621

2019/09/20-10:42:29  ... thread 1: (1000000,105000000) ops and (58934.5,70254.8) ops/second in (16.967989,1494.558902) seconds
2019/09/20-10:42:30  ... thread 3: (1000000,98000000) ops and (67153.5,65550.4) ops/second in (14.891257,1495.033541) seconds
2019/09/20-10:42:31  ... thread 0: (1000000,138000000) ops and (153919.5,92227.4) ops/second in (6.496901,1496.301195) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    111.06     0.00  15133.44
  1     80.20 14037.02  13763.92
  2    490.90 80173.73  76046.44
BucketCount: 513
WriteAmplification: 6.9346

2019/09/20-10:42:33  ... thread 2: (1000000,105000000) ops and (65394.2,70090.1) ops/second in (15.291881,1498.072354) seconds
2019/09/20-10:42:38  ... thread 0: (1000000,139000000) ops and (153071.3,92491.9) ops/second in (6.532905,1502.834100) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    111.83     0.00  15266.13
  1     80.88 14160.50  13885.57
  2    490.90 80173.73  76046.44
BucketCount: 513
WriteAmplification: 6.8910

2019/09/20-10:42:44  ... thread 0: (1000000,140000000) ops and (155280.5,92759.8) ops/second in (6.439960,1509.274060) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    112.43     0.00  15369.36
  1     81.53 14275.69  13999.23
  2    490.90 80173.73  76046.44
BucketCount: 513
WriteAmplification: 6.8588

2019/09/20-10:42:44  ... thread 3: (1000000,99000000) ops and (68146.8,65575.6) ops/second in (14.674211,1509.707752) seconds
2019/09/20-10:42:46  ... thread 1: (1000000,106000000) ops and (61101.4,70155.7) ops/second in (16.366229,1510.925131) seconds
2019/09/20-10:42:48  ... thread 2: (1000000,106000000) ops and (65398.7,70042.7) ops/second in (15.290814,1513.363168) seconds
2019/09/20-10:42:50  ... thread 0: (1000000,141000000) ops and (155615.0,93026.3) ops/second in (6.426116,1515.700176) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    113.16     0.00  15482.21
  1     82.37 14413.34  14134.80
  2    491.64 80299.32  76167.81
BucketCount: 513
WriteAmplification: 6.8327

2019/09/20-10:42:57  ... thread 0: (1000000,142000000) ops and (155881.1,93291.2) ops/second in (6.415145,1522.115321) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    113.78     0.00  15591.44
  1     82.92 14514.13  14234.25
  2    491.64 80299.32  76167.81
BucketCount: 513
WriteAmplification: 6.7982

2019/09/20-10:42:59  ... thread 3: (1000000,100000000) ops and (66651.3,65586.2) ops/second in (15.003463,1524.711215) seconds
2019/09/20-10:43:00  ... thread 1: (1000000,107000000) ops and (67794.0,70132.9) ops/second in (14.750558,1525.675689) seconds
2019/09/20-10:43:03  ... thread 0: (1000000,143000000) ops and (155241.2,93552.3) ops/second in (6.441590,1528.556911) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    114.52     0.00  15714.46
  1     83.85 14682.88  14400.48
  2    491.64 80299.32  76167.81
BucketCount: 513
WriteAmplification: 6.7634

2019/09/20-10:43:05  ... thread 2: (1000000,107000000) ops and (58993.1,69920.3) ops/second in (16.951128,1530.314296) seconds
2019/09/20-10:43:10  ... thread 0: (1000000,144000000) ops and (156273.7,93813.8) ops/second in (6.399030,1534.955941) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    115.15     0.00  15802.52
  1     84.40 14780.91  14496.38
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.7493

2019/09/20-10:43:14  ... thread 3: (1000000,101000000) ops and (66903.2,65599.0) ops/second in (14.946970,1539.658185) seconds
2019/09/20-10:43:15  ... thread 1: (1000000,108000000) ops and (66564.7,70098.1) ops/second in (15.022985,1540.698674) seconds
2019/09/20-10:43:16  ... thread 0: (1000000,145000000) ops and (155438.4,94071.0) ops/second in (6.433416,1541.389357) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    115.77     0.00  15908.27
  1     84.80 14855.05  14569.53
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.7156

2019/09/20-10:43:22  ... thread 2: (1000000,108000000) ops and (59142.9,69802.5) ops/second in (16.908187,1547.222483) seconds
2019/09/20-10:43:23  ... thread 0: (1000000,146000000) ops and (155375.6,94325.9) ops/second in (6.436016,1547.825373) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    116.52     0.00  16032.61
  1     85.34 14955.70  14668.52
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.6775

2019/09/20-10:43:29  ... thread 0: (1000000,147000000) ops and (155758.5,94579.6) ops/second in (6.420195,1554.245568) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    117.16     0.00  16144.76
  1     85.85 15050.36  14761.01
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.6438

2019/09/20-10:43:29  ... thread 3: (1000000,102000000) ops and (67732.2,65619.2) ops/second in (14.764017,1554.422202) seconds
2019/09/20-10:43:30  ... thread 1: (1000000,109000000) ops and (67635.1,70074.7) ops/second in (14.785220,1555.483894) seconds
2019/09/20-10:43:35  ... thread 0: (1000000,148000000) ops and (155836.4,94831.5) ops/second in (6.416987,1560.662555) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    117.76     0.00  16247.97
  1     86.23 15117.37  14827.04
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.6120

2019/09/20-10:43:39  ... thread 2: (1000000,109000000) ops and (60061.8,69698.8) ops/second in (16.649508,1563.871991) seconds
2019/09/20-10:43:42  ... thread 0: (1000000,149000000) ops and (155633.7,95080.8) ops/second in (6.425342,1567.087897) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    118.45     0.00  16369.65
  1     86.75 15212.41  14919.96
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.5760

2019/09/20-10:43:44  ... thread 3: (1000000,103000000) ops and (68095.8,65642.4) ops/second in (14.685204,1569.107406) seconds
2019/09/20-10:43:45  ... thread 1: (1000000,110000000) ops and (68437.0,70059.4) ops/second in (14.611969,1570.095863) seconds
2019/09/20-10:43:48  ... thread 0: (1000000,150000000) ops and (156055.4,95329.1) ops/second in (6.407979,1573.495876) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    119.08     0.00  16475.93
  1     87.04 15267.75  14974.41
  2    492.91 80502.88  76356.56
BucketCount: 513
WriteAmplification: 6.5433

2019/09/20-10:43:55  ... thread 0: (1000000,151000000) ops and (155196.6,95573.3) ops/second in (6.443441,1579.939317) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    119.83     0.00  16607.74
  1     87.58 15363.77  15068.31
  2    494.44 80746.36  76572.04
BucketCount: 513
WriteAmplification: 6.5179

2019/09/20-10:43:55  ... thread 2: (1000000,110000000) ops and (60970.7,69608.2) ops/second in (16.401332,1580.273323) seconds
2019/09/20-10:44:00  ... thread 3: (1000000,104000000) ops and (61247.8,65597.2) ops/second in (16.327125,1585.434531) seconds
2019/09/20-10:44:01  ... thread 0: (1000000,152000000) ops and (154012.0,95812.5) ops/second in (6.492999,1586.432316) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    120.83     0.00  16713.18
  1     88.48 15516.55  15218.76
  2    495.83 80955.78  76761.17
BucketCount: 520
WriteAmplification: 6.5034

2019/09/20-10:44:02  ... thread 1: (1000000,111000000) ops and (58193.6,69931.0) ops/second in (17.184032,1587.279895) seconds
2019/09/20-10:44:08  ... thread 0: (1000000,153000000) ops and (155344.7,96053.1) ops/second in (6.437298,1592.869614) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    121.54     0.00  16824.58
  1     89.41 15672.23  15371.51
  2    503.55 82248.78  77892.40
BucketCount: 520
WriteAmplification: 6.5433

2019/09/20-10:44:13  ... thread 2: (1000000,111000000) ops and (56553.5,69463.8) ops/second in (17.682385,1597.955708) seconds
2019/09/20-10:44:14  ... thread 0: (1000000,154000000) ops and (156052.6,96293.5) ops/second in (6.408096,1599.277710) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    122.60     0.00  16948.60
  1     90.14 15785.41  15482.41
  2    503.92 82318.07  77960.18
BucketCount: 527
WriteAmplification: 6.5133

2019/09/20-10:44:18  ... thread 3: (1000000,105000000) ops and (55732.6,65486.8) ops/second in (17.942827,1603.377358) seconds
2019/09/20-10:44:20  ... thread 1: (1000000,112000000) ops and (54934.8,69760.9) ops/second in (18.203402,1605.483297) seconds
2019/09/20-10:44:20  ... thread 0: (1000000,155000000) ops and (156601.5,96533.3) ops/second in (6.385636,1605.663346) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    123.40     0.00  17059.54
  1     90.61 15874.71  15570.17
  2    511.56 83609.25  79070.94
BucketCount: 527
WriteAmplification: 6.5477

2019/09/20-10:44:27  ... thread 0: (1000000,156000000) ops and (155699.4,96769.0) ops/second in (6.422633,1612.085979) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    123.94     0.00  17158.59
  1     91.24 15989.77  15683.48
  2    511.56 83609.25  79070.94
BucketCount: 527
WriteAmplification: 6.5223

2019/09/20-10:44:31  ... thread 2: (1000000,112000000) ops and (54123.1,69288.4) ops/second in (18.476412,1616.432120) seconds
2019/09/20-10:44:33  ... thread 0: (1000000,157000000) ops and (155741.2,97003.0) ops/second in (6.420909,1618.506888) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    124.90     0.00  17269.97
  1     92.16 16164.15  15855.33
  2    512.99 83847.86  79285.37
BucketCount: 534
WriteAmplification: 6.5090

2019/09/20-10:44:34  ... thread 3: (1000000,106000000) ops and (61809.1,65450.0) ops/second in (16.178838,1619.556196) seconds
2019/09/20-10:44:37  ... thread 1: (1000000,113000000) ops and (58240.6,69639.0) ops/second in (17.170142,1622.653439) seconds
2019/09/20-10:44:40  ... thread 0: (1000000,158000000) ops and (157332.1,97239.0) ops/second in (6.355982,1624.862870) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    125.65     0.00  17380.25
  1     92.82 16265.34  15955.02
  2    520.69 85124.93  80396.14
BucketCount: 534
WriteAmplification: 6.5437

2019/09/20-10:44:46  ... thread 0: (1000000,159000000) ops and (156674.8,97471.5) ops/second in (6.382647,1631.245517) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    126.18     0.00  17475.22
  1     93.60 16413.07  16100.47
  2    520.69 85124.93  80396.14
BucketCount: 534
WriteAmplification: 6.5219

2019/09/20-10:44:49  ... thread 2: (1000000,113000000) ops and (55128.8,69131.3) ops/second in (18.139331,1634.571451) seconds
2019/09/20-10:44:52  ... thread 3: (1000000,107000000) ops and (57773.7,65368.9) ops/second in (17.308904,1636.865100) seconds
2019/09/20-10:44:52  ... thread 0: (1000000,160000000) ops and (155821.5,97700.2) ops/second in (6.417599,1637.663116) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    126.77     0.00  17580.95
  1     93.91 16476.82  16163.24
  2    520.69 85124.93  80396.14
BucketCount: 534
WriteAmplification: 6.4923

2019/09/20-10:44:55  ... thread 1: (1000000,114000000) ops and (57095.8,69505.1) ops/second in (17.514425,1640.167864) seconds
2019/09/20-10:44:59  ... thread 0: (1000000,161000000) ops and (154807.2,97924.6) ops/second in (6.459649,1644.122765) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    127.45     0.00  17701.82
  1     94.56 16596.63  16280.29
  2    520.69 85124.93  80396.14
BucketCount: 534
WriteAmplification: 6.4614

2019/09/20-10:45:05  ... thread 0: (1000000,162000000) ops and (155800.2,98149.6) ops/second in (6.418476,1650.541241) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    128.08     0.00  17808.99
  1     95.17 16710.08  16391.98
  2    520.80 85146.20  80416.62
BucketCount: 534
WriteAmplification: 6.4359

2019/09/20-10:45:07  ... thread 2: (1000000,114000000) ops and (55055.5,68976.6) ops/second in (18.163489,1652.734940) seconds
2019/09/20-10:45:08  ... thread 3: (1000000,108000000) ops and (61642.8,65332.3) ops/second in (16.222489,1653.087589) seconds
2019/09/20-10:45:12  ... thread 0: (1000000,163000000) ops and (156678.2,98375.1) ops/second in (6.382510,1656.923751) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    129.02     0.00  17919.80
  1     95.85 16825.00  16505.19
  2    522.26 85379.76  80631.85
BucketCount: 541
WriteAmplification: 6.4207

2019/09/20-10:45:12  ... thread 1: (1000000,115000000) ops and (58019.0,69385.6) ops/second in (17.235745,1657.403609) seconds
2019/09/20-10:45:18  ... thread 0: (1000000,164000000) ops and (157905.3,98601.7) ops/second in (6.332909,1663.256660) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    129.81     0.00  18036.26
  1     96.37 16926.07  16604.60
  2    530.01 86667.54  81742.61
BucketCount: 541
WriteAmplification: 6.4527

2019/09/20-10:45:24  ... thread 0: (1000000,165000000) ops and (155780.3,98821.6) ops/second in (6.419295,1669.675955) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    130.45     0.00  18152.09
  1     97.06 17056.81  16732.42
  2    530.32 86734.83  81807.36
BucketCount: 541
WriteAmplification: 6.4286

2019/09/20-10:45:26  ... thread 3: (1000000,109000000) ops and (55354.5,65224.4) ops/second in (18.065373,1671.152962) seconds
2019/09/20-10:45:27  ... thread 2: (1000000,115000000) ops and (50945.0,68764.9) ops/second in (19.628996,1672.363936) seconds
2019/09/20-10:45:29  ... thread 1: (1000000,116000000) ops and (58700.6,69276.9) ops/second in (17.035587,1674.439196) seconds
2019/09/20-10:45:31  ... thread 0: (1000000,166000000) ops and (156251.4,99040.9) ops/second in (6.399943,1676.075898) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    131.10     0.00  18268.15
  1     97.56 17154.04  16828.12
  2    530.54 86780.30  81851.10
BucketCount: 541
WriteAmplification: 6.4017

2019/09/20-10:45:37  ... thread 0: (1000000,167000000) ops and (154943.4,99255.3) ops/second in (6.453970,1682.529868) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    131.82     0.00  18388.33
  1     98.13 17249.91  16921.61
  2    530.65 86803.24  81873.16
BucketCount: 541
WriteAmplification: 6.3727

2019/09/20-10:45:43  ... thread 3: (1000000,110000000) ops and (58329.5,65154.4) ops/second in (17.143980,1688.296942) seconds
2019/09/20-10:45:44  ... thread 0: (1000000,168000000) ops and (155509.0,99469.5) ops/second in (6.430494,1688.960362) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    132.50     0.00  18507.77
  1     98.59 17336.91  17007.24
  2    530.65 86803.24  81873.16
BucketCount: 541
WriteAmplification: 6.3426

2019/09/20-10:45:44  ... thread 2: (1000000,116000000) ops and (59473.1,68672.4) ops/second in (16.814337,1689.178273) seconds
2019/09/20-10:45:45  ... thread 1: (1000000,117000000) ops and (62176.8,69209.4) ops/second in (16.083160,1690.522356) seconds
2019/09/20-10:45:50  ... thread 0: (1000000,169000000) ops and (156353.9,99684.1) ops/second in (6.395749,1695.356111) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    133.02     0.00  18594.10
  1     98.70 17359.14  17029.04
  2    530.65 86803.24  81873.16
BucketCount: 541
WriteAmplification: 6.3190

2019/09/20-10:45:56  ... thread 0: (1000000,170000000) ops and (156120.3,99896.5) ops/second in (6.405318,1701.761429) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    134.15     0.00  18712.08
  1     99.14 17435.54  17104.31
  2    531.92 87015.50  82075.25
BucketCount: 548
WriteAmplification: 6.3003

2019/09/20-10:46:01  ... thread 3: (1000000,111000000) ops and (56403.2,65063.5) ops/second in (17.729482,1706.026424) seconds
2019/09/20-10:46:03  ... thread 0: (1000000,171000000) ops and (156116.1,100107.3) ops/second in (6.405489,1708.166918) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    135.18     0.00  18822.57
  1    100.01 17570.12  17237.02
  2    539.97 88318.83  83186.02
BucketCount: 548
WriteAmplification: 6.3352

2019/09/20-10:46:03  ... thread 1: (1000000,118000000) ops and (54745.5,69054.8) ops/second in (18.266331,1708.788687) seconds
2019/09/20-10:46:04  ... thread 2: (1000000,117000000) ops and (49087.6,68439.1) ops/second in (20.371734,1709.550007) seconds
2019/09/20-10:46:09  ... thread 0: (1000000,172000000) ops and (156739.5,100318.0) ops/second in (6.380014,1714.546932) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    136.57     0.00  18939.09
  1    100.78 17689.67  17354.28
  2    540.86 88471.53  83332.47
BucketCount: 555
WriteAmplification: 6.3163

2019/09/20-10:46:16  ... thread 0: (1000000,173000000) ops and (155395.6,100524.0) ops/second in (6.435189,1720.982121) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    137.42     0.00  19051.64
  1    101.94 17886.86  17547.33
  2    548.72 89792.03  84466.11
BucketCount: 555
WriteAmplification: 6.3546

2019/09/20-10:46:20  ... thread 3: (1000000,112000000) ops and (51769.6,64914.6) ops/second in (19.316337,1725.342761) seconds
2019/09/20-10:46:22  ... thread 1: (1000000,119000000) ops and (54198.8,68896.1) ops/second in (18.450602,1727.239289) seconds
2019/09/20-10:46:22  ... thread 0: (1000000,174000000) ops and (155816.1,100729.4) ops/second in (6.417820,1727.399941) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    138.04     0.00  19159.48
  1    102.39 17972.57  17631.73
  2    548.95 89839.33  84511.51
BucketCount: 555
WriteAmplification: 6.3312

2019/09/20-10:46:23  ... thread 2: (1000000,118000000) ops and (52766.6,68267.2) ops/second in (18.951390,1728.501397) seconds
2019/09/20-10:46:29  ... thread 0: (1000000,175000000) ops and (155427.8,100932.4) ops/second in (6.433857,1733.833798) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    138.60     0.00  19258.56
  1    103.41 18164.69  17820.83
  2    549.17 89884.24  84554.71
BucketCount: 555
WriteAmplification: 6.3158

2019/09/20-10:46:35  ... thread 0: (1000000,176000000) ops and (155421.0,101133.9) ops/second in (6.434136,1740.267934) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    139.12     0.00  19349.11
  1    104.07 18275.05  17929.62
  2    549.17 89884.24  84554.71
BucketCount: 555
WriteAmplification: 6.2966

2019/09/20-10:46:37  ... thread 3: (1000000,113000000) ops and (58897.5,64856.0) ops/second in (16.978655,1742.321416) seconds
2019/09/20-10:46:38  ... thread 1: (1000000,120000000) ops and (60613.9,68817.7) ops/second in (16.497867,1743.737156) seconds
2019/09/20-10:46:41  ... thread 0: (1000000,177000000) ops and (155219.9,101333.3) ops/second in (6.442474,1746.710408) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0    139.91     0.00  19482.19
  1    104.51 18357.41  18010.77
  2    549.39 89927.62  84596.49
BucketCount: 555
WriteAmplification: 6.2667

2019/09/20-10:46:42  ... thread 2: (1000000,119000000) ops and (52545.7,68096.0) ops/second in (19.031070,1747.532467) seconds
2019/09/20-10:46:48  ... thread 0: (1000000,178000000) ops and (156073.8,101533.4) ops/second in (6.407224,1753.117632) seconds

                               Compactions
